"sub_id","proj_id","latitude","longitude","to_char","user_id","duration_hrs","all_obs_reported","block","state","nocturnal"
S90633747,EBIRD_ATL_MD_DC,39.3093660,-76.6928950,"2021-06-22 08:29:00",USER2592998,1.817,"1","39076C6CW",US-MD,"0"
S90603567,EBIRD_ATL_ME,44.0637730,-70.1631290,"2021-06-22 08:27:00",USER1120181,0.983,"1","44070A2CE",US-ME,"0"
S90591561,EBIRD_ATL_MD_DC,38.4016800,-75.2556700,"2021-06-22 08:27:00",USER112900,0.183,"1","38075D3SE",US-MD,"0"
S90591077,EBIRD_ATL_MD_DC,38.9188853,-77.1022224,"2021-06-22 08:26:00",USER676032,1.167,"1",o38077H1CW,US-DC,"0"
S90587667,EBIRD_ATL_NY,40.9919531,-72.2179323,"2021-06-22 08:25:00",USER1197861,,"0","40072H2NW",US-NY,"0"
S90587846,EBIRD_ATL_NY,43.0943112,-73.9951837,"2021-06-22 08:23:00",USER34254,0.183,"1","43073A8NW",US-NY,"0"
S90588637,EBIRD_ATL_NY,42.3904460,-76.4098424,"2021-06-22 08:23:00",USER19006,0.084,"1","42076D4SE",US-NY,"0"
S90588375,EBIRD_ATL_ME,44.2564713,-68.2944961,"2021-06-22 08:22:00",USER224998,0.417,"1","44068C3SE",US-ME,"0"
S90588271,EBIRD_ATL_NY,42.4760550,-76.2067670,"2021-06-22 08:22:00",USER14774,0.233,"1","42076D2NW",US-NY,"0"
S90589716,EBIRD_ATL_NC,36.4865870,-79.7610150,"2021-06-22 08:22:00",USER213564,0.533,"1","36079D7NE",US-NC,"0"
S90589948,EBIRD_ATL_NY,42.9786356,-77.6135886,"2021-06-22 08:22:00",USER194501,0.500,"1","42077H5NW",US-NY,"0"
S90595641,EBIRD_ATL_ME,44.1717870,-70.6944870,"2021-06-22 08:22:00",USER324003,1.000,"1","44070B6CW",US-ME,"0"
S90641370,EBIRD_ATL_ME,44.6715766,-67.7776273,"2021-06-22 08:21:00",USER266618,,"0","44067F7CE",US-ME,"0"
S90603104,EBIRD_ATL_ME,43.6581608,-70.6798781,"2021-06-22 08:21:00",USER131538,0.217,"1","43070F6SE",US-ME,"0"
S90843275,EBIRD_ATL_NY,40.7887808,-73.9219681,"2021-06-22 08:20:00",USER29452,0.900,"0","40073G8SE",US-NY,"0"
S90834979,EBIRD_ATL_NY,43.2139755,-79.0390788,"2021-06-22 08:20:00",USER538262,2.500,"1","43079B1NE",US-NY,"0"
S90587670,EBIRD_ATL_MD_DC,39.0668030,-77.3295100,"2021-06-22 08:19:00",USER386476,0.167,"1",o39077A3CW,US-MD,"0"
S90590823,EBIRD_ATL_NC,36.1374310,-79.7909620,"2021-06-22 08:19:00",USER500510,1.300,"1","36079B7SE",US-NC,"0"
S90589516,EBIRD_ATL_MD_DC,39.0993018,-77.2317570,"2021-06-22 08:17:00",USER407830,0.350,"1","39077A2NW",US-MD,"0"
S90589752,EBIRD_ATL_NY,42.9347965,-78.8761429,"2021-06-22 08:16:00",USER364565,1.084,"1","42078H8CE",US-NY,"0"
S90589751,EBIRD_ATL_NY,42.9347965,-78.8761429,"2021-06-22 08:16:00",USER192793,1.084,"1","42078H8CE",US-NY,"0"
S90620965,EBIRD_ATL_NY,43.1305660,-77.6134330,"2021-06-22 08:15:00",USER90204,3.000,"1","43077B5SW",US-NY,"0"
S90621155,EBIRD_ATL_NY,43.1305660,-77.6134330,"2021-06-22 08:15:00",USER205165,3.000,"1","43077B5SW",US-NY,"0"
S90611100,EBIRD_ATL_NC,36.0075414,-81.1568479,"2021-06-22 08:14:00",USER353514,0.284,"1","36081A2SE",US-NC,"0"
S90588893,EBIRD_ATL_NC,36.2644490,-80.4295135,"2021-06-22 08:14:00",USER264242,0.750,"1","36080C4SE",US-NC,"0"
S90591520,EBIRD_ATL_NY,42.9574750,-77.8521370,"2021-06-22 08:14:00",USER273316,1.183,"1","42077H7CW",US-NY,"0"
S90591554,EBIRD_ATL_MD_DC,38.4021800,-75.2711500,"2021-06-22 08:14:00",USER112900,0.150,"1","38075D3SE",US-MD,"0"
S90591521,EBIRD_ATL_NY,42.9574750,-77.8521370,"2021-06-22 08:14:00",USER220816,1.183,"1","42077H7CW",US-NY,"0"
S90591803,EBIRD_ATL_ME,46.0164930,-67.8765860,"2021-06-22 08:13:00",USER644237,0.167,"1","46067A8SE",US-ME,"0"
S90612624,EBIRD_ATL_NY,43.1905568,-75.6761001,"2021-06-22 08:12:00",USER30097,0.267,"1","43075B6CE",US-NY,"0"
S90602423,EBIRD_ATL_ME,43.6899697,-70.7628061,"2021-06-22 08:11:00",USER131538,,"0","43070F7CE",US-ME,"0"
S90587528,EBIRD_ATL_NC,34.9911688,-79.1537813,"2021-06-22 08:10:00",USER182028,0.233,"1","34079H2NE",US-NC,"0"
S90587094,EBIRD_ATL_NC,36.3144930,-79.4067600,"2021-06-22 08:10:00",USER587463,,"0","36079C4CE",US-NC,"0"
S90782363,EBIRD_ATL_NY,42.9368252,-75.9077769,"2021-06-22 08:10:00",USER430120,2.000,"1","42075H8CE",US-NY,"0"
S90616890,EBIRD_ATL_MD_DC,38.9353880,-77.0227470,"2021-06-22 08:09:00",USER147419,,"0","38077H1CE",US-DC,"0"
S90587118,EBIRD_ATL_MD_DC,38.8789961,-76.9869471,"2021-06-22 08:09:00",USER299684,0.050,"1","38076H8SW",US-DC,"0"
S90588259,EBIRD_ATL_NY,42.4740590,-76.2167740,"2021-06-22 08:08:00",USER14774,0.233,"1","42076D2NW",US-NY,"0"
S90586957,EBIRD_ATL_NC,36.3317550,-79.3843660,"2021-06-22 08:06:00",USER587463,,"0","36079C4CE",US-NC,"0"
S90587201,EBIRD_ATL_NY,42.4724094,-76.4601243,"2021-06-22 08:06:00",USER16483,0.084,"1","42076D4NW",US-NY,"0"
S90624305,EBIRD_ATL_NY,41.6466946,-73.9415557,"2021-06-22 08:05:00",USER1013531,1.600,"1","41073F8SW",US-NY,"0"
S90588648,EBIRD_ATL_ME,43.8729190,-69.8580780,"2021-06-22 08:05:00",USER786445,0.500,"1","43069G7NW",US-ME,"0"
S90620394,EBIRD_ATL_ME,45.2693143,-69.2205787,"2021-06-22 08:05:00",USER211033,5.334,"1","45069C2SW",US-ME,"0"
S90587481,EBIRD_ATL_NY,43.0239730,-78.7792480,"2021-06-22 08:04:00",USER1287495,0.300,"1","43078A7SE",US-NY,"0"
S90591546,EBIRD_ATL_MD_DC,38.4011320,-75.2787510,"2021-06-22 08:04:00",USER112900,0.133,"1","38075D3SE",US-MD,"0"
S90586831,EBIRD_ATL_NC,35.4517470,-80.8553849,"2021-06-22 08:03:00",USER321526,,"0","35080D7CW",US-NC,"0"
S90601907,EBIRD_ATL_MD_DC,38.9662828,-77.0402098,"2021-06-22 08:03:00",USER737383,1.850,"1","38077H1NE",US-DC,"0"
S90588314,EBIRD_ATL_NY,42.7153790,-78.4648020,"2021-06-22 08:02:00",USER235511,0.733,"1","42078F4NW",US-NY,"0"
S90588555,EBIRD_ATL_NC,36.4043800,-79.5604260,"2021-06-22 08:02:00",USER690725,0.750,"1","36079D5SE",US-NC,"0"
S90612920,EBIRD_ATL_ME,43.7302460,-69.9995720,"2021-06-22 08:01:00",USER1029795,0.300,"1","43069F8NW",US-ME,"0"
S90643047,EBIRD_ATL_MD_DC,38.9954295,-77.1196005,"2021-06-22 08:00:00",USER4866,1.000,"1","38077H1NW",US-MD,"0"
S90644564,EBIRD_ATL_NC,35.6209483,-82.4279147,"2021-06-22 08:00:00",USER121135,1.500,"1","35082E4NE",US-NC,"0"
S90589850,EBIRD_ATL_ME,44.6622868,-69.1068554,"2021-06-22 08:00:00",USER298362,1.334,"1","44069F1SW",US-ME,"0"
S90593471,EBIRD_ATL_ME,43.1688474,-70.7248735,"2021-06-22 08:00:00",USER238412,0.750,"1","43070B6CW",US-ME,"0"
S90658905,EBIRD_ATL_ME,44.9433153,-70.2235255,"2021-06-22 08:00:00",USER1096784,2.500,"1","44070H2CW",US-ME,"0"
S90744325,EBIRD_ATL_ME,44.3727785,-68.3024955,"2021-06-22 07:59:00",USER101607,1.317,"1","44068C3NE",US-ME,"0"
S90588137,EBIRD_ATL_NY,43.0775218,-77.7093048,"2021-06-22 07:58:00",USER121081,0.684,"1","43077A6CW",US-NY,"0"
S90590144,EBIRD_ATL_NY,42.6478491,-75.5313063,"2021-06-22 07:57:00",USER469032,1.517,"1","42075F5SE",US-NY,"0"
S90590372,EBIRD_ATL_NY,43.1804351,-76.4021532,"2021-06-22 07:56:00",USER228102,1.633,"1","43076B4CE",US-NY,"0"
S90615344,EBIRD_ATL_NY,40.6172101,-73.8224602,"2021-06-22 07:55:00",USER183735,9.333,"1","40073E7NW",US-NY,"0"
S90587191,EBIRD_ATL_NY,41.3964309,-73.9741303,"2021-06-22 07:55:00",USER534395,0.317,"1","41073D8SW",US-NY,"0"
S90589720,EBIRD_ATL_NY,43.1901355,-77.5343853,"2021-06-22 07:55:00",USER856216,1.000,"1","43077B5CE",US-NY,"0"
S90612587,EBIRD_ATL_NY,43.1752174,-75.6633354,"2021-06-22 07:53:00",USER30097,0.167,"1","43075B6CE",US-NY,"0"
S90598326,EBIRD_ATL_NY,42.7572779,-75.5236401,"2021-06-22 07:53:00",USER396889,0.967,"1","42075G5SE",US-NY,"0"
S90720514,EBIRD_ATL_NY,43.1138734,-77.6885959,"2021-06-22 07:53:00",USER319885,0.367,"1","43077A6NW",US-NY,"0"
S90592652,EBIRD_ATL_NY,42.3995660,-76.5675970,"2021-06-22 07:52:00",USER1216707,2.400,"1","42076D5SW",US-NY,"0"
S90588235,EBIRD_ATL_NY,42.4710060,-76.2257820,"2021-06-22 07:50:00",USER14774,0.283,"1","42076D2NW",US-NY,"0"
S90590127,EBIRD_ATL_NC,36.1490194,-78.6751266,"2021-06-22 07:50:00",USER182109,0.333,"1","36078B6SE",US-NC,"0"
S90591536,EBIRD_ATL_MD_DC,38.3972800,-75.2794200,"2021-06-22 07:50:00",USER112900,0.200,"1","38075D3SE",US-MD,"0"
S90603477,EBIRD_ATL_ME,43.6030234,-70.5537539,"2021-06-22 07:50:00",USER317171,0.500,"1","43070E5NE",US-ME,"0"
S90587020,EBIRD_ATL_NC,35.1520350,-77.5303140,"2021-06-22 07:49:00",USER246366,0.317,"1","35077B5SE",US-NC,"0"
S90588457,EBIRD_ATL_NY,44.2461228,-73.9958343,"2021-06-22 07:47:00",USER58118,1.034,"1","44073B8NW",US-NY,"0"
S90587427,EBIRD_ATL_NY,42.1287048,-79.4474924,"2021-06-22 07:46:00",USER382795,0.583,"1","42079B4SW",US-NY,"0"
S90638020,EBIRD_ATL_NY,43.2903600,-73.7007410,"2021-06-22 07:45:00",USER295684,1.783,"1","43073C6SW",US-NY,"0"
S90626469,EBIRD_ATL_NY,40.6469348,-73.2632673,"2021-06-22 07:45:00",USER232320,0.500,"1","40073F3SE",US-NY,"0"
S90586556,EBIRD_ATL_NY,43.0796052,-77.7203419,"2021-06-22 07:44:00",USER121081,0.167,"1","43077A6CW",US-NY,"0"
S90591462,EBIRD_ATL_MD_DC,39.3544390,-76.5497830,"2021-06-22 07:44:00",USER807358,0.683,"1","39076C5NE",US-MD,"0"
S90588366,EBIRD_ATL_NY,41.9513140,-73.8211440,"2021-06-22 07:43:00",USER20382,1.067,"1","41073H7CW",US-NY,"0"
S90586800,EBIRD_ATL_MD_DC,39.0881680,-77.1624010,"2021-06-22 07:42:00",USER1702344,0.333,"1","39077A2NE",US-MD,"0"
S90773561,EBIRD_ATL_ME,44.2585560,-70.0040310,"2021-06-22 07:41:00",USER1099615,4.317,"1","44070C1SE",US-ME,"0"
S90600506,EBIRD_ATL_ME,44.2585560,-70.0040310,"2021-06-22 07:41:00",USER538970,4.317,"1","44070C1SE",US-ME,"0"
S90600466,EBIRD_ATL_NY,40.8591053,-73.6970283,"2021-06-22 07:40:00",USER140309,3.584,"1","40073G6NW",US-NY,"0"
S90616813,EBIRD_ATL_NY,40.8591053,-73.6970283,"2021-06-22 07:40:00",USER175669,3.584,"1","40073G6NW",US-NY,"0"
S90588138,EBIRD_ATL_NC,35.6938550,-75.4856590,"2021-06-22 07:40:00",USER542151,0.983,"1","35075F4CW",US-NC,"0"
S90589382,EBIRD_ATL_ME,44.5398347,-69.8810291,"2021-06-22 07:40:00",USER176060,1.167,"1","44069E8SE",US-ME,"0"
S90589562,EBIRD_ATL_ME,43.7066997,-70.2417581,"2021-06-22 07:40:00",USER1170511,1.250,"1","43070F2CW",US-ME,"0"
S90596468,EBIRD_ATL_NY,40.8591053,-73.6970283,"2021-06-22 07:40:00",USER24875,3.584,"1","40073G6NW",US-NY,"0"
S90600137,EBIRD_ATL_NY,40.8591053,-73.6970283,"2021-06-22 07:40:00",USER90091,3.584,"1","40073G6NW",US-NY,"0"
S90587053,EBIRD_ATL_MD_DC,39.0262248,-77.1052470,"2021-06-22 07:38:00",USER923076,0.433,"1","39077A1SW",US-MD,"0"
S90587052,EBIRD_ATL_MD_DC,39.0262248,-77.1052470,"2021-06-22 07:38:00",USER275047,0.433,"1","39077A1SW",US-MD,"0"
S90610120,EBIRD_ATL_MD_DC,39.0337487,-77.0833960,"2021-06-22 07:36:00",USER667260,0.583,"1","39077A1SW",US-MD,"0"
S90586789,EBIRD_ATL_NC,35.4517470,-80.8553849,"2021-06-22 07:36:00",USER321526,0.417,"1","35080D7CW",US-NC,"0"
S90586481,EBIRD_ATL_NY,42.5418881,-76.5398437,"2021-06-22 07:36:00",USER16990,0.200,"1","42076E5CE",US-NY,"0"
S90586451,EBIRD_ATL_NY,42.4759406,-76.2328635,"2021-06-22 07:35:00",USER14774,0.250,"1","42076D2NW",US-NY,"0"
S90590260,EBIRD_ATL_NY,44.1330151,-74.9152780,"2021-06-22 07:35:00",USER319989,1.700,"1","44074B8SE",US-NY,"0"
S90591712,EBIRD_ATL_NY,40.6994398,-73.4519019,"2021-06-22 07:35:00",USER394618,1.617,"1","40073F4CW",US-NY,"0"
S90586369,EBIRD_ATL_ME,44.6622868,-69.1068554,"2021-06-22 07:33:00",USER298362,,"0","44069F1SW",US-ME,"0"
S90622804,EBIRD_ATL_NC,35.7538011,-78.8824705,"2021-06-22 07:31:00",USER592285,,"0","35078G8SE",US-NC,"0"
S90586269,EBIRD_ATL_NY,41.0755806,-72.4415894,"2021-06-22 07:31:00",USER19954,0.200,"1","41072A4CW",US-NY,"0"
S90588951,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:31:00",USER111103,1.484,"1","42073B6NW",US-NY,"0"
S90591528,EBIRD_ATL_MD_DC,38.3938700,-75.2798100,"2021-06-22 07:31:00",USER112900,0.267,"1","38075D3SE",US-MD,"0"
S90594152,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:31:00",USER1218625,1.484,"1","42073B6NW",US-NY,"0"
S90674564,EBIRD_ATL_NY,42.7034192,-75.0299799,"2021-06-22 07:30:00",USER556035,0.083,"1","42075F1CE",US-NY,"0"
S90625020,EBIRD_ATL_NY,42.4307539,-79.3416739,"2021-06-22 07:30:00",USER106468,2.000,"1","42079D3CW",US-NY,"0"
S90585944,EBIRD_ATL_NC,35.7950860,-75.5481720,"2021-06-22 07:30:00",USER207928,,"0","35075G5CE",US-NC,"0"
S90587015,EBIRD_ATL_NY,41.1220820,-74.0449430,"2021-06-22 07:30:00",USER648870,0.650,"1","41074A1NE",US-NY,"0"
S90587491,EBIRD_ATL_MD_DC,38.6886553,-75.7710958,"2021-06-22 07:30:00",USER298922,0.883,"1","38075F7CE",US-MD,"0"
S90589784,EBIRD_ATL_NY,43.8203818,-73.4929803,"2021-06-22 07:30:00",USER262250,1.850,"1","43073G4CW",US-NY,"0"
S90589783,EBIRD_ATL_NY,43.8203818,-73.4929803,"2021-06-22 07:30:00",USER451081,1.850,"1","43073G4CW",US-NY,"0"
S90878772,EBIRD_ATL_ME,44.3520603,-70.0980608,"2021-06-22 07:30:00",USER1075191,0.500,"1","44070C1NW",US-ME,"0"
S90610435,EBIRD_ATL_NY,42.5905273,-75.6469738,"2021-06-22 07:29:00",USER469032,,"0","42075E6NE",US-NY,"0"
S90586056,EBIRD_ATL_NY,43.0218958,-77.4518286,"2021-06-22 07:28:00",USER584334,0.133,"1","43077A4SW",US-NY,"0"
S90591905,EBIRD_ATL_MD_DC,39.0882110,-77.1626690,"2021-06-22 07:28:00",USER655668,1.484,"1","39077A2NE",US-MD,"0"
S90589587,EBIRD_ATL_NC,36.4425760,-79.7957510,"2021-06-22 07:25:00",USER213564,0.783,"1","36079D7CE",US-NC,"0"
S90586151,EBIRD_ATL_NY,41.3964309,-73.9741303,"2021-06-22 07:25:00",USER534395,0.250,"1","41073D8SW",US-NY,"0"
S90587535,EBIRD_ATL_ME,44.1801215,-69.4140723,"2021-06-22 07:25:00",USER140698,0.667,"1","44069B4CE",US-ME,"0"
S90587774,EBIRD_ATL_NY,41.2044020,-73.5511780,"2021-06-22 07:24:00",USER933165,1.133,"1","41073B5CE",US-NY,"0"
S90612459,EBIRD_ATL_NY,43.1728320,-75.6538091,"2021-06-22 07:23:00",USER30097,0.317,"1","43075B6CE",US-NY,"0"
S90585744,EBIRD_ATL_NC,35.1628115,-77.5460572,"2021-06-22 07:23:00",USER246366,,"0","35077B5SE",US-NC,"0"
S90587927,EBIRD_ATL_NY,42.0015051,-76.4881897,"2021-06-22 07:23:00",USER110647,1.217,"1","42076A4SW",US-NY,"0"
S90614206,EBIRD_ATL_ME,45.0576117,-69.1102401,"2021-06-22 07:22:00",USER1003258,2.433,"1","45069A1CW",US-ME,"0"
S90617597,EBIRD_ATL_ME,44.7295235,-67.7508144,"2021-06-22 07:22:00",USER266618,0.117,"1","44067F7NE",US-ME,"0"
S90586017,EBIRD_ATL_NY,42.4824330,-76.2262010,"2021-06-22 07:22:00",USER14774,0.200,"1","42076D2NW",US-NY,"0"
S90587416,EBIRD_ATL_NY,43.3264327,-78.7740913,"2021-06-22 07:22:00",USER30438,0.933,"1","43078C7CE",US-NY,"0"
S90744233,EBIRD_ATL_ME,44.3699802,-68.3309269,"2021-06-22 07:22:00",USER101607,0.617,"1","44068C3NW",US-ME,"0"
S90590286,EBIRD_ATL_NY,44.1366777,-74.9125925,"2021-06-22 07:21:00",USER319989,0.200,"1","44074B8SE",US-NY,"0"
S90606748,EBIRD_ATL_NY,41.5338580,-74.2098275,"2021-06-22 07:20:00",USER343787,1.000,"1","41074E2SW",US-NY,"0"
S90602402,EBIRD_ATL_ME,43.6585419,-70.8586275,"2021-06-22 07:20:00",USER131538,0.250,"1","43070F7SW",US-ME,"0"
S90614006,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:19:00",USER934589,1.700,"1","42073B6NW",US-NY,"0"
S90615460,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:19:00",USER698791,1.700,"1","42073B6NW",US-NY,"0"
S90591522,EBIRD_ATL_MD_DC,38.3906600,-75.2803500,"2021-06-22 07:19:00",USER112900,0.167,"1","38075D3SE",US-MD,"0"
S90593455,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:19:00",USER547999,1.700,"1","42073B6NW",US-NY,"0"
S90593429,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:19:00",USER316538,1.700,"1","42073B6NW",US-NY,"0"
S90593431,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:19:00",USER60119,1.700,"1","42073B6NW",US-NY,"0"
S90586087,EBIRD_ATL_NC,35.7022492,-75.4880047,"2021-06-22 07:19:00",USER542151,0.283,"1","35075F4CW",US-NC,"0"
S90596053,EBIRD_ATL_NY,42.2205016,-73.6938643,"2021-06-22 07:19:00",USER434447,1.700,"1","42073B6NW",US-NY,"0"
S90585604,EBIRD_ATL_NC,34.5069890,-78.0482580,"2021-06-22 07:18:00",USER807457,,"0","34078E1SE",US-NC,"0"
S90589909,EBIRD_ATL_NC,36.1327866,-78.6513577,"2021-06-22 07:18:00",USER182109,0.550,"1","36078B6SE",US-NC,"0"
S90585672,EBIRD_ATL_NC,35.1628115,-77.5460572,"2021-06-22 07:16:00",USER246366,0.067,"0","35077B5SE",US-NC,"0"
S90585764,EBIRD_ATL_MD_DC,38.9142460,-77.0812520,"2021-06-22 07:16:00",USER170362,0.133,"1",o38077H1SW,US-DC,"0"
S90675273,EBIRD_ATL_NY,40.7264498,-73.9817770,"2021-06-22 07:15:00",USER812893,0.167,"1","40073F8NW",US-NY,"0"
S90589817,EBIRD_ATL_NY,41.6845360,-73.8756940,"2021-06-22 07:15:00",USER1691427,2.117,"1","41073F8CE",US-NY,"0"
S90621611,EBIRD_ATL_NY,42.5413189,-73.6044502,"2021-06-22 07:14:00",USER671703,1.250,"1","42073E5SW",US-NY,"0"
S90587838,EBIRD_ATL_NY,43.1321319,-78.3703060,"2021-06-22 07:14:00",USER433411,1.317,"1","43078B3SW",US-NY,"0"
S90585741,EBIRD_ATL_NY,43.0217150,-77.4519060,"2021-06-22 07:12:00",USER584334,0.167,"1","43077A4SW",US-NY,"0"
S90750299,EBIRD_ATL_NY,42.5944991,-73.8148373,"2021-06-22 07:10:00",USER91849,0.417,"1","42073E7NW",US-NY,"0"
S90631824,EBIRD_ATL_NY,42.6248500,-73.7989130,"2021-06-22 07:09:00",USER96857,0.633,"1","42073E7NE",US-NY,"0"
S90585524,EBIRD_ATL_NC,36.0043920,-81.1276721,"2021-06-22 07:09:00",USER353514,0.084,"1","36081A2SE",US-NC,"0"
S90585624,EBIRD_ATL_MD_DC,39.0124336,-76.8758199,"2021-06-22 07:09:00",USER148333,0.167,"1","39076A8SE",US-MD,"0"
S90591494,EBIRD_ATL_MD_DC,38.3823670,-75.2708080,"2021-06-22 07:09:00",USER112900,0.117,"1","38075D3SE",US-MD,"0"
S90596456,EBIRD_ATL_NY,40.6996104,-73.9973745,"2021-06-22 07:09:00",USER193513,1.183,"1","40073F8CW",US-NY,"0"
S90586022,EBIRD_ATL_NY,43.1138401,-77.6888687,"2021-06-22 07:08:00",USER60335,0.434,"1","43077A6NW",US-NY,"0"
S90585980,EBIRD_ATL_NY,41.1765780,-73.8140120,"2021-06-22 07:08:00",USER864026,0.417,"1","41073B7CW",US-NY,"0"
S90602820,EBIRD_ATL_NY,43.1138401,-77.6888687,"2021-06-22 07:08:00",USER127425,0.434,"1","43077A6NW",US-NY,"0"
S90585800,EBIRD_ATL_NY,41.9746291,-74.1979495,"2021-06-22 07:08:00",USER983563,0.300,"1","41074H2NW",US-NY,"0"
S90759187,EBIRD_ATL_NY,41.9746291,-74.1979495,"2021-06-22 07:08:00",USER1673948,0.300,"1","41074H2NW",US-NY,"0"
S90586796,EBIRD_ATL_NY,43.3976693,-76.4890557,"2021-06-22 07:07:00",USER1412526,0.917,"1","43076D4SW",US-NY,"0"
S90586801,EBIRD_ATL_MD_DC,38.4903113,-76.8858402,"2021-06-22 07:07:00",USER747520,0.934,"1","38076D8NE",US-MD,"0"
S90586042,EBIRD_ATL_NY,42.5371252,-76.5506476,"2021-06-22 07:06:00",USER16990,0.484,"1","42076E5SE",US-NY,"0"
S90585677,EBIRD_ATL_NY,42.4879855,-76.2249148,"2021-06-22 07:06:00",USER14774,0.233,"1","42076D2NW",US-NY,"0"
S90587686,EBIRD_ATL_NY,42.1897621,-73.5989874,"2021-06-22 07:06:00",USER543137,0.233,"1","42073B5CW",US-NY,"0"
S90588048,EBIRD_ATL_NY,42.1897621,-73.5989874,"2021-06-22 07:06:00",USER917748,0.233,"1","42073B5CW",US-NY,"0"
S90824599,EBIRD_ATL_ME,43.7859896,-70.2521625,"2021-06-22 07:05:00",USER219901,0.900,"1","43070G3SE",US-ME,"0"
S90622336,EBIRD_ATL_NY,42.7454915,-76.4801216,"2021-06-22 07:04:00",USER58184,3.433,"1","42076F4NW",US-NY,"0"
S90602242,EBIRD_ATL_ME,43.6635614,-70.8530387,"2021-06-22 07:04:00",USER131538,0.234,"1","43070F7SW",US-ME,"0"
S90610770,EBIRD_ATL_MD_DC,39.0337487,-77.0833960,"2021-06-22 07:03:00",USER667260,0.317,"1","39077A1SW",US-MD,"0"
S90585633,EBIRD_ATL_NC,35.4517470,-80.8553849,"2021-06-22 07:03:00",USER321526,0.250,"1","35080D7CW",US-NC,"0"
S90587016,EBIRD_ATL_NY,40.8740092,-73.9187050,"2021-06-22 07:03:00",USER120251,1.067,"1","40073G8NE",US-NY,"0"
S90714344,EBIRD_ATL_ME,44.0790304,-69.1416943,"2021-06-22 07:03:00",USER27568,2.483,"1","44069A2CE",US-ME,"0"
S90751015,EBIRD_ATL_NY,41.4118500,-73.8450310,"2021-06-22 07:03:00",USER803243,0.217,"1","41073D7SW",US-NY,"0"
S90585430,EBIRD_ATL_NY,43.1513110,-78.3701500,"2021-06-22 07:01:00",USER433411,0.133,"1","43078B3SW",US-NY,"0"
S90586786,EBIRD_ATL_NY,42.7153790,-78.4648020,"2021-06-22 07:01:00",USER235511,0.667,"1","42078F4NW",US-NY,"0"
S90610630,EBIRD_ATL_MD_DC,38.9236265,-76.1386013,"2021-06-22 07:00:00",USER300072,,"0","38076H2CE",US-MD,"0"
S90636727,EBIRD_ATL_NY,41.2903633,-74.2712125,"2021-06-22 07:00:00",USER738162,1.500,"1","41074C3SE",US-NY,"0"
S90824186,EBIRD_ATL_ME,43.7881763,-70.2549575,"2021-06-22 07:00:00",USER219901,0.083,"0","43070G3SE",US-ME,"0"
S90620604,EBIRD_ATL_ME,44.7157577,-70.4755139,"2021-06-22 07:00:00",USER395092,3.000,"1","44070F4NW",US-ME,"0"
S90585378,EBIRD_ATL_MD_DC,38.8193407,-75.8668845,"2021-06-22 07:00:00",USER298922,0.100,"1","38075G7CW",US-MD,"0"
S90595939,EBIRD_ATL_MD_DC,39.3858499,-76.3924912,"2021-06-22 07:00:00",USER343873,2.000,"1","39076D4SE",US-MD,"0"
S90585610,EBIRD_ATL_NC,35.7021680,-75.4887370,"2021-06-22 06:59:00",USER542151,0.317,"1","35075F4CW",US-NC,"0"
S90591469,EBIRD_ATL_MD_DC,38.3801750,-75.2519470,"2021-06-22 06:59:00",USER112900,0.083,"1","38075D3SE",US-MD,"0"
S90585539,EBIRD_ATL_ME,44.4041211,-68.2542329,"2021-06-22 06:57:00",USER520569,0.300,"1","44068D3SE",US-ME,"0"
S90608847,EBIRD_ATL_NY,41.1820152,-73.8933495,"2021-06-22 06:54:00",USER675743,1.517,"1","41073B8CE",US-NY,"0"
S90588146,EBIRD_ATL_NY,42.4676667,-76.4511389,"2021-06-22 06:54:00",USER135617,1.783,"1","42076D4NW",US-NY,"0"
S90586130,EBIRD_ATL_NY,43.9162507,-74.2024631,"2021-06-22 06:54:00",USER1625966,0.717,"1","43074H2SW",US-NY,"0"
S90587613,EBIRD_ATL_MD_DC,39.2233770,-76.8616390,"2021-06-22 06:54:00",USER890898,1.533,"1","39076B7NW",US-MD,"0"
S90618128,EBIRD_ATL_ME,44.4087829,-68.3345959,"2021-06-22 06:52:00",USER224998,1.484,"1","44068D3SW",US-ME,"0"
S90585441,EBIRD_ATL_NC,35.1617400,-77.5499193,"2021-06-22 06:52:00",USER246366,0.300,"1","35077B5SE",US-NC,"0"
S90588383,EBIRD_ATL_NY,41.1820152,-73.8933495,"2021-06-22 06:52:00",USER21213,1.900,"1","41073B8CE",US-NY,"0"
S90585742,EBIRD_ATL_NC,35.0401924,-77.0212121,"2021-06-22 06:50:00",USER1061619,0.084,"1","35077A1SE",US-NC,"0"
S90603890,EBIRD_ATL_MD_DC,38.7340300,-76.0488700,"2021-06-22 06:50:00",USER224343,0.967,"1","38076F1NE",US-MD,"0"
S90585107,EBIRD_ATL_MD_DC,38.3239790,-75.2113320,"2021-06-22 06:49:00",USER112900,,"0","38075C2CW",US-MD,"0"
