sub_id,primary_com_name,orig_species_code,proj_id,breeding_code,category_code,latitude,longitude,to_char,user_id,duration_hrs,all_obs_reported,block,state,nocturnal
S90585800,Black-capped Chickadee,bkcchi,EBIRD_ATL_NY,S1,C2,41.9746291,-74.1979495,2021-06-22 7:08,USER983563,0.3,1,41074H2NW,US-NY,0
S90585800,Northern Cardinal,norcar,EBIRD_ATL_NY,AB,C3,41.9746291,-74.1979495,2021-06-22 7:08,USER983563,0.3,1,41074H2NW,US-NY,0
S90585800,Gray Catbird,grycat,EBIRD_ATL_NY,AB,C3,41.9746291,-74.1979495,2021-06-22 7:08,USER983563,0.3,1,41074H2NW,US-NY,0
S90585800,Common Grackle,comgra,EBIRD_ATL_NY,AB,C3,41.9746291,-74.1979495,2021-06-22 7:08,USER983563,0.3,1,41074H2NW,US-NY,0
S90585800,Song Sparrow,sonspa,EBIRD_ATL_NY,S1,C2,41.9746291,-74.1979495,2021-06-22 7:08,USER983563,0.3,1,41074H2NW,US-NY,0
S90585800,Red-eyed Vireo,reevir1,EBIRD_ATL_NY,S1,C2,41.9746291,-74.1979495,2021-06-22 7:08,USER983563,0.3,1,41074H2NW,US-NY,0
S90585604,Purple Martin,purmar,EBIRD_ATL_NC,ON,C4,34.506989,-78.048258,2021-06-22 7:18,USER807457,,0,34078E1SE,US-NC,0
S90585742,Blue Jay,blujay,EBIRD_ATL_NC,FR,C4,35.0401924,-77.0212121,2021-06-22 6:50,USER1061619,0.084,1,35077A1SE,US-NC,0
S90586451,Downy Woodpecker,dowwoo1,EBIRD_ATL_NY,FL,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Common Yellowthroat,comyel,EBIRD_ATL_NY,AB,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Black-billed Cuckoo,bkbcuc,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Field Sparrow,fiespa,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Hairy Woodpecker,haiwoo2,EBIRD_ATL_NY,FR,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,European Starling,eursta,EBIRD_ATL_NY,FL,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,American Goldfinch,amegfi,EBIRD_ATL_NY,CC,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Blue Jay,blujay,EBIRD_ATL_NY,NY,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Wood Thrush,woothr,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Red-breasted Nuthatch,rebnut,EBIRD_ATL_NY,OS,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,American Crow,amecro,EBIRD_ATL_NY,FL,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Eastern Towhee,eastow1,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Scarlet Tanager,scatan,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Veery,veery,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Hooded Warbler,hoowar,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Chipping Sparrow,chispa,EBIRD_ATL_NY,FL,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,American Robin,amerob,EBIRD_ATL_NY,FL,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Northern Cardinal,norcar,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Gray Catbird,grycat,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Blackburnian Warbler,bkbwar,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Chestnut-sided Warbler,chswar,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Cedar Waxwing,cedwax,EBIRD_ATL_NY,PO,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Song Sparrow,sonspa2,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Yellow-bellied Sapsucker,yebsap,EBIRD_ATL_NY,FY,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Indigo Bunting,indbun,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Pileated Woodpecker,pilwoo,EBIRD_ATL_NY,OS,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Red-bellied Woodpecker,rebwoo,EBIRD_ATL_NY,FR,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Ovenbird,ovenbi1,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Black-throated Blue Warbler,btbwar,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Tufted Titmouse,tuftit,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Black-capped Chickadee,bkcchi,EBIRD_ATL_NY,FL,C4,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Red-eyed Vireo,reevir1,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Northern Flicker,yesfli,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Mourning Dove,moudov,EBIRD_ATL_NY,S7,C3,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586451,Red-winged Blackbird,rewbla1,EBIRD_ATL_NY,S1,C2,42.4759406,-76.2328635,2021-06-22 7:35,USER14774,0.25,1,42076D2NW,US-NY,0
S90586481,Osprey,osprey1,EBIRD_ATL_NY,ON,C4,42.5418881,-76.5398437,2021-06-22 7:36,USER16990,0.2,1,42076E5CE,US-NY,0
S90586481,Indigo Bunting,indbun,EBIRD_ATL_NY,FY,C4,42.5418881,-76.5398437,2021-06-22 7:36,USER16990,0.2,1,42076E5CE,US-NY,0
S90586481,House Sparrow,houspa,EBIRD_ATL_NY,ON,C4,42.5418881,-76.5398437,2021-06-22 7:36,USER16990,0.2,1,42076E5CE,US-NY,0
S90586481,Chipping Sparrow,chispa,EBIRD_ATL_NY,FR,C4,42.5418881,-76.5398437,2021-06-22 7:36,USER16990,0.2,1,42076E5CE,US-NY,0
S90586481,Tufted Titmouse,tuftit,EBIRD_ATL_NY,FL,C4,42.5418881,-76.5398437,2021-06-22 7:36,USER16990,0.2,1,42076E5CE,US-NY,0
S90585540,Wilson's Snipe,wilsni1,EBIRD_ATL_NY,CC,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Blue Jay,blujay,EBIRD_ATL_NY,OS,C2,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Scarlet Tanager,scatan,EBIRD_ATL_NY,S7,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,American Crow,amecro,EBIRD_ATL_NY,OS,C2,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Common Grackle,comgra,EBIRD_ATL_NY,FY,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Yellow-bellied Sapsucker,yebsap,EBIRD_ATL_NY,S7,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Red-winged Blackbird,rewbla,EBIRD_ATL_NY,FY,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Red-eyed Vireo,reevir1,EBIRD_ATL_NY,S7,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Ovenbird,ovenbi1,EBIRD_ATL_NY,S7,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Common Raven,comrav,EBIRD_ATL_NY,OS,C2,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Pileated Woodpecker,pilwoo,EBIRD_ATL_NY,S7,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,American Robin,amerob,EBIRD_ATL_NY,FY,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Eastern Kingbird,easkin,EBIRD_ATL_NY,FR,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Wood Duck,wooduc,EBIRD_ATL_NY,OS,C2,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Swamp Sparrow,swaspa,EBIRD_ATL_NY,FY,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Blue-headed Vireo,buhvir,EBIRD_ATL_NY,FY,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Tree Swallow,treswa,EBIRD_ATL_NY,FR,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Red-breasted Nuthatch,rebnut,EBIRD_ATL_NY,S7,C3,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Sandhill Crane,sancra,EBIRD_ATL_NY,FL,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Hairy Woodpecker,haiwoo,EBIRD_ATL_NY,OS,C2,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585540,Great Crested Flycatcher,grcfly,EBIRD_ATL_NY,FR,C4,42.5859594,-75.6242991,2021-06-22 6:11,USER469032,1.017,1,42075E5NW,US-NY,0
S90585764,Red-eyed Vireo,reevir1,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Northern Cardinal,norcar,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Red-bellied Woodpecker,rebwoo,EBIRD_ATL_MD_DC,OS,C2,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Downy Woodpecker,dowwoo,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Pileated Woodpecker,pilwoo,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Carolina Wren,carwre,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Acadian Flycatcher,acafly,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585764,Eastern Towhee,eastow,EBIRD_ATL_MD_DC,S7,C3,38.914246,-77.081252,2021-06-22 7:16,USER170362,0.133,1,o38077H1SW,US-DC,0
S90585982,Osprey,osprey,EBIRD_ATL_ME,VS,C3,43.983956,-69.4201854,2021-06-22 5:45,USER1008851,1.783,1,43069H4NE,US-ME,0
S90586664,Scarlet Tanager,scatan,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Acadian Flycatcher,acafly,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Black-and-white Warbler,bawwar,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Ovenbird,ovenbi1,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Eastern Wood-Pewee,eawpew,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Worm-eating Warbler,woewar1,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,American Robin,amerob,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Mourning Dove,moudov,EBIRD_ATL_NY,S1,C2,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90586664,Red-eyed Vireo,reevir1,EBIRD_ATL_NY,FY,C4,41.417298,-73.853165,2021-06-22 6:38,USER803243,0.417,1,41073D7CW,US-NY,0
S90585944,Killdeer,killde,EBIRD_ATL_NC,PO,C3,35.795086,-75.548172,2021-06-22 7:30,USER207928,,0,35075G5CE,US-NC,0
S90585944,Boat-tailed Grackle,botgra,EBIRD_ATL_NC,PO,C3,35.795086,-75.548172,2021-06-22 7:30,USER207928,,0,35075G5CE,US-NC,0
S90585944,Eastern Towhee,eastow,EBIRD_ATL_NC,S1,C2,35.795086,-75.548172,2021-06-22 7:30,USER207928,,0,35075G5CE,US-NC,0
S90587053,Mallard,mallar3,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Carolina Wren,carwre,EBIRD_ATL_MD_DC,FS,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Downy Woodpecker,dowwoo,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,American Robin,amerob,EBIRD_ATL_MD_DC,FY,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Northern Cardinal,norcar,EBIRD_ATL_MD_DC,FY,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Song Sparrow,sonspa,EBIRD_ATL_MD_DC,S7,C3,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Canada Goose,cangoo,EBIRD_ATL_MD_DC,FL,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Eastern Kingbird,easkin,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,House Wren,houwre,EBIRD_ATL_MD_DC,S7,C3,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Northern Flicker,yesfli,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Northern Mockingbird,normoc,EBIRD_ATL_MD_DC,FL,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Fish Crow,fiscro,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,European Starling,eursta,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Blue Jay,blujay,EBIRD_ATL_MD_DC,OS,C2,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,House Sparrow,houspa,EBIRD_ATL_MD_DC,FL,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Wood Duck,wooduc,EBIRD_ATL_MD_DC,FL,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90587053,Gray Catbird,grycat,EBIRD_ATL_MD_DC,FL,C4,39.0262248,-77.105247,2021-06-22 7:38,USER923076,0.433,1,39077A1SW,US-MD,0
S90586556,Yellow Warbler,yelwar,EBIRD_ATL_NY,S1,C2,43.0796052,-77.7203419,2021-06-22 7:44,USER121081,0.167,1,43077A6CW,US-NY,0
S90586556,Swamp Sparrow,swaspa,EBIRD_ATL_NY,S1,C2,43.0796052,-77.7203419,2021-06-22 7:44,USER121081,0.167,1,43077A6CW,US-NY,0
S90586556,Warbling Vireo,warvir,EBIRD_ATL_NY,S1,C2,43.0796052,-77.7203419,2021-06-22 7:44,USER121081,0.167,1,43077A6CW,US-NY,0
S90586556,Red-winged Blackbird,rewbla,EBIRD_ATL_NY,S1,C2,43.0796052,-77.7203419,2021-06-22 7:44,USER121081,0.167,1,43077A6CW,US-NY,0
S90586556,Veery,veery,EBIRD_ATL_NY,CM,C4,43.0796052,-77.7203419,2021-06-22 7:44,USER121081,0.167,1,43077A6CW,US-NY,0
S90586556,Great Blue Heron,grbher3,EBIRD_ATL_NY,FO,C1,43.0796052,-77.7203419,2021-06-22 7:44,USER121081,0.167,1,43077A6CW,US-NY,0
S90604158,Blackburnian Warbler,bkbwar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Rose-breasted Grosbeak,robgro,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Hairy Woodpecker,haiwoo,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Blue Jay,blujay,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Black-throated Green Warbler,btnwar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Red-breasted Nuthatch,rebnut,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Savannah Sparrow,savspa,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Bobolink,boboli,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Yellow-rumped Warbler,myrwar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Northern Parula,norpar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Red-eyed Vireo,reevir1,EBIRD_ATL_ME,PO,C3,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Alder Flycatcher,aldfly,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Veery,veery,EBIRD_ATL_ME,FY,C4,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Black-and-white Warbler,bawwar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Common Raven,comrav,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,White-throated Sparrow,whtspa,EBIRD_ATL_ME,AB,C3,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Black-capped Chickadee,bkcchi,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Northern Waterthrush,norwat,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,American Robin,amerob,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Ovenbird,ovenbi1,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Yellow-bellied Sapsucker,yebsap,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Winter Wren,winwre3,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Hermit Thrush,herthr,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Magnolia Warbler,magwar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Cape May Warbler,camwar,EBIRD_ATL_ME,PO,C3,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Cedar Waxwing,cedwax,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Chestnut-sided Warbler,chswar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Canada Warbler,canwar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Blue-headed Vireo,buhvir,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Golden-crowned Kinglet,gockin,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Downy Woodpecker,dowwoo,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Chipping Sparrow,chispa,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,American Crow,amecro,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Ruby-crowned Kinglet,ruckin,EBIRD_ATL_ME,T7,C3,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Brown Creeper,brncre,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Red-winged Blackbird,rewbla,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Ruffed Grouse,rufgro,EBIRD_ATL_ME,CC,C3,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Nashville Warbler,naswar,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Common Grackle,comgra,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Purple Finch,purfin,EBIRD_ATL_ME,OS,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90604158,Common Yellowthroat,comyel,EBIRD_ATL_ME,S1,C2,46.022603,-67.870099,2021-06-22 11:05,USER644237,3,1,46067A7SW,US-ME,1
S90586786,Mourning Dove,moudov,EBIRD_ATL_NY,CC,C3,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,Baltimore Oriole,balori,EBIRD_ATL_NY,FR,C4,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,Red-winged Blackbird,rewbla,EBIRD_ATL_NY,PO,C3,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,American Goldfinch,amegfi,EBIRD_ATL_NY,OS,C2,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,American Robin,amerob,EBIRD_ATL_NY,OS,C2,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,American Crow,amecro,EBIRD_ATL_NY,FO,C1,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,Northern Flicker,norfli,EBIRD_ATL_NY,AB,C3,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
S90586786,Song Sparrow,sonspa,EBIRD_ATL_NY,PO,C3,42.715379,-78.464802,2021-06-22 7:01,USER235511,0.667,1,42078F4NW,US-NY,0
