"block","proj_id","nocturnal_hours","block_effort","diurnal_hours"
"44074C1SW","EBIRD_ATL_NY",0,3,3
"42077G8CE","EBIRD_ATL_NY",0,2.997,2.997
"43074D3NE","EBIRD_ATL_NY",0,2.984,2.984
"44075B8SE","EBIRD_ATL_NY",0,2.968,2.968
"42077G2SW","EBIRD_ATL_NY",0,2.968,2.968
"42073E4CW","EBIRD_ATL_NY",0,2.966,2.966
"43074H4NW","EBIRD_ATL_NY",0.417,2.952,2.535
"42077E7NE","EBIRD_ATL_NY",0,2.951,2.951
"44074E3CW","EBIRD_ATL_NY",0,2.95,2.95
"41074G4NE","EBIRD_ATL_NY",0,2.95,2.95
"42077H4SE","EBIRD_ATL_NY",0,2.95,2.95
"43076D2SE","EBIRD_ATL_NY",0.067,2.949,2.882
"43076D1SE","EBIRD_ATL_NY",0,2.935,2.935
"42077D1SW","EBIRD_ATL_NY",0,2.935,2.935
"41073D5SW","EBIRD_ATL_NY",0,2.935,2.935
"42075C8NE","EBIRD_ATL_NY",0.25,2.933,2.683
"43073A3CW","EBIRD_ATL_NY",0,2.933,2.933
"42076F6CE","EBIRD_ATL_NY",0.183,2.92,2.737
"44073D6CW","EBIRD_ATL_NY",0,2.918,2.918
"43075B1CW","EBIRD_ATL_NY",0,2.917,2.917
"42078C4SE","EBIRD_ATL_NY",0,2.917,2.917
"43077B7CW","EBIRD_ATL_NY",0,2.901,2.901
"44074C6CE","EBIRD_ATL_NY",0,2.9,2.9
"44075E3SE","EBIRD_ATL_NY",0.05,2.9,2.85
"41073A6SE","EBIRD_ATL_NY",0,2.9,2.9
"44073D6NE","EBIRD_ATL_NY",1.935,2.885,0.95
"40074G1SE","EBIRD_ATL_NY",0,2.884,2.884
"42074C5CE","EBIRD_ATL_NY",0,2.883,2.883
"44075D1NW","EBIRD_ATL_NY",0,2.882,2.882
"42074D3CE","EBIRD_ATL_NY",0.667,2.868,2.201
"42077C1CE","EBIRD_ATL_NY",0,2.868,2.868
"43078B1SW","EBIRD_ATL_NY",0,2.867,2.867
"43076F1CE","EBIRD_ATL_NY",0,2.867,2.867
"42074D3NW","EBIRD_ATL_NY",0,2.866,2.866
"42075E8CE","EBIRD_ATL_NY",0,2.865,2.865
"41073E7SE","EBIRD_ATL_NY",0,2.851,2.851
"42076E1CW","EBIRD_ATL_NY",0,2.85,2.85
"43075D2CE","EBIRD_ATL_NY",0,2.85,2.85
"42075E1NE","EBIRD_ATL_NY",0,2.849,2.849
"43074A4SE","EBIRD_ATL_NY",0.033,2.834,2.801
"41071C8SW","EBIRD_ATL_NY",0,2.834,2.834
"43075A6CW","EBIRD_ATL_NY",0,2.833,2.833
"42074A3NW","EBIRD_ATL_NY",0,2.833,2.833
"42075E1CW","EBIRD_ATL_NY",0,2.818,2.818
"42073C5SE","EBIRD_ATL_NY",1.5,2.818,1.318
"43075B3CE","EBIRD_ATL_NY",0,2.817,2.817
"41073H7NE","EBIRD_ATL_NY",0.083,2.817,2.734
"43078C6NE","EBIRD_ATL_NY",0.083,2.816,2.733
"44073D3CW","EBIRD_ATL_NY",0,2.816,2.816
"44075G2CE","EBIRD_ATL_NY",0.083,2.814,2.731
"43077B1CW","EBIRD_ATL_NY",0,2.801,2.801
"42074D1CE","EBIRD_ATL_NY",0,2.8,2.8
"42078H2SW","EBIRD_ATL_NY",0,2.789,2.789
"44075D2NW","EBIRD_ATL_NY",0.05,2.784,2.734
"41074F4SW","EBIRD_ATL_NY",0,2.784,2.784
"42075A5SW","EBIRD_ATL_NY",0,2.767,2.767
"44075A8SW","EBIRD_ATL_NY",0,2.767,2.767
"42076B4CE","EBIRD_ATL_NY",0,2.767,2.767
"44076B2CE","EBIRD_ATL_NY",0,2.766,2.766
"42074H5SW","EBIRD_ATL_NY",0,2.754,2.754
"42076C6CW","EBIRD_ATL_NY",0,2.753,2.753
"42073G4NE","EBIRD_ATL_NY",0,2.751,2.751
"42078C5SW","EBIRD_ATL_NY",0,2.75,2.75
"44075A1NW","EBIRD_ATL_NY",0,2.75,2.75
"42076F7CE","EBIRD_ATL_NY",0.185,2.737,2.552
"43074B2SW","EBIRD_ATL_NY",0,2.735,2.735
"44076A3NE","EBIRD_ATL_NY",0,2.734,2.734
"42077B6NW","EBIRD_ATL_NY",0,2.733,2.733
"43078C2CE","EBIRD_ATL_NY",0,2.733,2.733
"41074F4SE","EBIRD_ATL_NY",0,2.733,2.733
"42074H5CW","EBIRD_ATL_NY",0,2.721,2.721
"42075B6SW","EBIRD_ATL_NY",0,2.718,2.718
"44074A4SW","EBIRD_ATL_NY",0,2.717,2.717
"41074H3SW","EBIRD_ATL_NY",0,2.717,2.717
"42074C2NW","EBIRD_ATL_NY",0,2.716,2.716
"43076C5SE","EBIRD_ATL_NY",0,2.704,2.704
"42075C8SW","EBIRD_ATL_NY",0,2.7,2.7
"44076A2NE","EBIRD_ATL_NY",0,2.7,2.7
"42076H3CE","EBIRD_ATL_NY",0,2.699,2.699
"42075H8NE","EBIRD_ATL_NY",0,2.684,2.684
"43075D3CW","EBIRD_ATL_NY",0,2.683,2.683
"42076G6CW","EBIRD_ATL_NY",0,2.669,2.669
"44074H4NW","EBIRD_ATL_NY",0,2.667,2.667
"42077C1SE","EBIRD_ATL_NY",0.2,2.667,2.467
"42077E3NE","EBIRD_ATL_NY",0,2.666,2.666
"43074G3NW","EBIRD_ATL_NY",0.25,2.651,2.401
"41075E1CE","EBIRD_ATL_NY",0,2.65,2.65
"44074C3SW","EBIRD_ATL_NY",0,2.649,2.649
"44075D5NE","EBIRD_ATL_NY",0.034,2.639,2.605
"44075C7NW","EBIRD_ATL_NY",0,2.635,2.635
"44075A5SW","EBIRD_ATL_NY",0,2.634,2.634
"42073G3SE","EBIRD_ATL_NY",0,2.634,2.634
"43078C5CW","EBIRD_ATL_NY",0.167,2.634,2.467
"42077B8CE","EBIRD_ATL_NY",0,2.633,2.633
"43078C3SE","EBIRD_ATL_NY",0,2.618,2.618
"43073G6SW","EBIRD_ATL_NY",0,2.618,2.618
"41073C5SE","EBIRD_ATL_NY",0,2.617,2.617
"42078A7CE","EBIRD_ATL_NY",0,2.617,2.617
"44074G3CE","EBIRD_ATL_NY",0,2.617,2.617
"44074B4NE","EBIRD_ATL_NY",0,2.617,2.617
"43073D6SW","EBIRD_ATL_NY",0,2.617,2.617
"42075F8SW","EBIRD_ATL_NY",0.167,2.602,2.435
"42077C2NE","EBIRD_ATL_NY",0,2.6,2.6
"42077A6CW","EBIRD_ATL_NY",0.067,2.584,2.517
"42077C1NE","EBIRD_ATL_NY",0,2.583,2.583
"44074B3NE","EBIRD_ATL_NY",0,2.583,2.583
"43076C1NE","EBIRD_ATL_NY",0,2.568,2.568
"42073H6CW","EBIRD_ATL_NY",0,2.568,2.568
"42074E1SW","EBIRD_ATL_NY",0,2.568,2.568
"43075A1SE","EBIRD_ATL_NY",0,2.567,2.567
"42076G7NW","EBIRD_ATL_NY",0,2.567,2.567
"44073B4SE","EBIRD_ATL_NY",0,2.554,2.554
"42077D3SW","EBIRD_ATL_NY",0,2.553,2.553
"43074G8CE","EBIRD_ATL_NY",0.083,2.551,2.468
"41074E7SE","EBIRD_ATL_NY",0,2.55,2.55
"43074G7CE","EBIRD_ATL_NY",0,2.55,2.55
"43073H4CW","EBIRD_ATL_NY",0.4,2.55,2.15
"42074F5NE","EBIRD_ATL_NY",0,2.549,2.549
"42077F5SW","EBIRD_ATL_NY",0,2.535,2.535
"43073D7SW","EBIRD_ATL_NY",0,2.533,2.533
"44073D6SW","EBIRD_ATL_NY",0,2.533,2.533
"42074B5NW","EBIRD_ATL_NY",0,2.533,2.533
"42078H6NE","EBIRD_ATL_NY",0,2.533,2.533
"42076D6NE","EBIRD_ATL_NY",0.1,2.533,2.433
"43075A6NW","EBIRD_ATL_NY",0,2.517,2.517
"42078E7NE","EBIRD_ATL_NY",0,2.517,2.517
"43076A3SW","EBIRD_ATL_NY",0.3,2.517,2.217
"44075F1SW","EBIRD_ATL_NY",0.167,2.515,2.348
"43075C1CW","EBIRD_ATL_NY",0,2.501,2.501
"42076F5CE","EBIRD_ATL_NY",0,2.501,2.501
"43075G7CE","EBIRD_ATL_NY",0,2.5,2.5
"43074C6CE","EBIRD_ATL_NY",0,2.5,2.5
"41074D3CW","EBIRD_ATL_NY",0,2.5,2.5
"42078B5NW","EBIRD_ATL_NY",0,2.5,2.5
"44073E5NW","EBIRD_ATL_NY",0,2.5,2.5
"43073A4SE","EBIRD_ATL_NY",0,2.5,2.5
"42079A5NE","EBIRD_ATL_NY",0,2.5,2.5
"44075C8NW","EBIRD_ATL_NY",0,2.5,2.5
"43074C2SW","EBIRD_ATL_NY",0,2.498,2.498
"44074B6SW","EBIRD_ATL_NY",0,2.498,2.498
"42077B8SE","EBIRD_ATL_NY",0,2.486,2.486
"43076B1SE","EBIRD_ATL_NY",0,2.484,2.484
"42075H2CE","EBIRD_ATL_NY",0,2.483,2.483
"42074C5NE","EBIRD_ATL_NY",0,2.483,2.483
"42074E3SE","EBIRD_ATL_NY",0.216,2.483,2.267
"41073C5CE","EBIRD_ATL_NY",0,2.483,2.483
"43075C5NW","EBIRD_ATL_NY",0,2.468,2.468
"43074E1SW","EBIRD_ATL_NY",0,2.466,2.466
"43074A2NE","EBIRD_ATL_NY",0,2.465,2.465
"42074G2SW","EBIRD_ATL_NY",0.083,2.451,2.368
"42076H2SE","EBIRD_ATL_NY",0,2.45,2.45
"41075G1CE","EBIRD_ATL_NY",0,2.434,2.434
"44075G2NE","EBIRD_ATL_NY",0,2.433,2.433
"42074E7CE","EBIRD_ATL_NY",0,2.433,2.433
"42077F1NW","EBIRD_ATL_NY",0,2.419,2.419
"43073H5NE","EBIRD_ATL_NY",0,2.416,2.416
"42073A7NW","EBIRD_ATL_NY",0,2.401,2.401
"41073C7SW","EBIRD_ATL_NY",0,2.4,2.4
"43076G1NE","EBIRD_ATL_NY",0,2.4,2.4
"42075D4NW","EBIRD_ATL_NY",0,2.4,2.4
"43076H1SW","EBIRD_ATL_NY",0,2.4,2.4
"41074F4NE","EBIRD_ATL_NY",0,2.399,2.399
"42079A1NW","EBIRD_ATL_NY",0,2.384,2.384
"43075G6SW","EBIRD_ATL_NY",0,2.383,2.383
"42077F2SE","EBIRD_ATL_NY",0,2.383,2.383
"44074D3NE","EBIRD_ATL_NY",0.167,2.368,2.201
"42074A1SE","EBIRD_ATL_NY",0,2.367,2.367
"43073A5NE","EBIRD_ATL_NY",0,2.367,2.367
"42077D7CE","EBIRD_ATL_NY",0,2.367,2.367
"43075D6NW","EBIRD_ATL_NY",0,2.367,2.367
"42076C8CE","EBIRD_ATL_NY",0,2.367,2.367
"42076B8CE","EBIRD_ATL_NY",0,2.352,2.352
"42074D1NW","EBIRD_ATL_NY",0,2.352,2.352
"43073D7NE","EBIRD_ATL_NY",0,2.351,2.351
"42073A5NW","EBIRD_ATL_NY",0,2.351,2.351
"44074B8SW","EBIRD_ATL_NY",0.05,2.35,2.3
"44073D7NW","EBIRD_ATL_NY",0,2.335,2.335
"44073E7SW","EBIRD_ATL_NY",0,2.334,2.334
"42079B5SW","EBIRD_ATL_NY",0,2.333,2.333
"44073F8NW","EBIRD_ATL_NY",0,2.333,2.333
"44073E8SW","EBIRD_ATL_NY",0,2.333,2.333
"42075C5SW","EBIRD_ATL_NY",0,2.333,2.333
"42074D3SE","EBIRD_ATL_NY",0,2.332,2.332
"44075D6SW","EBIRD_ATL_NY",0.033,2.332,2.299
"42074F4CW","EBIRD_ATL_NY",0,2.32,2.32
"42075F7CW","EBIRD_ATL_NY",0,2.317,2.317
"42076F6SE","EBIRD_ATL_NY",0,2.303,2.303
"44074E6CW","EBIRD_ATL_NY",0,2.3,2.3
"43076H1SE","EBIRD_ATL_NY",0,2.3,2.3
"44073D5SW","EBIRD_ATL_NY",0,2.3,2.3
"42077F7CW","EBIRD_ATL_NY",0,2.3,2.3
"44074E8CE","EBIRD_ATL_NY",0,2.3,2.3
"42074H1SW","EBIRD_ATL_NY",0,2.3,2.3
"44073C5SE","EBIRD_ATL_NY",0,2.299,2.299
"43075C7SE","EBIRD_ATL_NY",0.568,2.285,1.717
"44075D7CE","EBIRD_ATL_NY",0,2.283,2.283
"43076A8NW","EBIRD_ATL_NY",0,2.269,2.269
"42074E2CW","EBIRD_ATL_NY",0.068,2.268,2.2
"42078D4SW","EBIRD_ATL_NY",0,2.267,2.267
"42078E1SW","EBIRD_ATL_NY",0,2.267,2.267
"42076C8SE","EBIRD_ATL_NY",0,2.267,2.267
"44075G3SW","EBIRD_ATL_NY",0,2.267,2.267
"43075A6SW","EBIRD_ATL_NY",0,2.266,2.266
"42073E6SW","EBIRD_ATL_NY",0,2.251,2.251
"42077G5NE","EBIRD_ATL_NY",0.184,2.234,2.05
"42074B2NW","EBIRD_ATL_NY",0,2.234,2.234
"42078A3CW","EBIRD_ATL_NY",0,2.234,2.234
"41073A8SW","EBIRD_ATL_NY",0,2.233,2.233
"43074A7CE","EBIRD_ATL_NY",0,2.217,2.217
"44073G4SW","EBIRD_ATL_NY",0,2.216,2.216
"43075G5CE","EBIRD_ATL_NY",0.017,2.216,2.199
"42077H1NE","EBIRD_ATL_NY",1.2,2.201,1.001
"44074H8CE","EBIRD_ATL_NY",0,2.2,2.2
"44073C4CW","EBIRD_ATL_NY",0,2.2,2.2
"43074H3NE","EBIRD_ATL_NY",0,2.2,2.2
"40072G8CW","EBIRD_ATL_NY",0,2.2,2.2
"42075C8CW","EBIRD_ATL_NY",0,2.199,2.199
"42077B8SW","EBIRD_ATL_NY",0,2.186,2.186
"43075H6CE","EBIRD_ATL_NY",0,2.183,2.183
"44074D7CE","EBIRD_ATL_NY",0,2.183,2.183
"44074A6SE","EBIRD_ATL_NY",0.317,2.183,1.866
"42076F5NW","EBIRD_ATL_NY",0.467,2.167,1.7
"42079C3NE","EBIRD_ATL_NY",0,2.151,2.151
"44074F8NW","EBIRD_ATL_NY",0,2.15,2.15
"42076C7CW","EBIRD_ATL_NY",0,2.15,2.15
"42076B4SW","EBIRD_ATL_NY",0,2.149,2.149
"43076D2SW","EBIRD_ATL_NY",0.4,2.148,1.748
"42076A4NE","EBIRD_ATL_NY",0,2.134,2.134
"43078A2NW","EBIRD_ATL_NY",0,2.134,2.134
"42073G5CW","EBIRD_ATL_NY",0,2.134,2.134
"44075F4CW","EBIRD_ATL_NY",0,2.134,2.134
"43073C4NW","EBIRD_ATL_NY",0,2.133,2.133
"42074E7SW","EBIRD_ATL_NY",0,2.133,2.133
"43078C4SW","EBIRD_ATL_NY",0,2.133,2.133
"43076B4NW","EBIRD_ATL_NY",0,2.124,2.124
"40073F5NE","EBIRD_ATL_NY",0,2.117,2.117
"43074F1NW","EBIRD_ATL_NY",0,2.116,2.116
"42074D4SE","EBIRD_ATL_NY",0,2.1,2.1
"43078B2NW","EBIRD_ATL_NY",0,2.1,2.1
"42075A3NW","EBIRD_ATL_NY",0.033,2.1,2.067
"42074D6NE","EBIRD_ATL_NY",0.117,2.1,1.983
"42075G3SE","EBIRD_ATL_NY",0,2.1,2.1
"43077A1NE","EBIRD_ATL_NY",0,2.086,2.086
"44076A2CW","EBIRD_ATL_NY",0,2.084,2.084
"42073B4SW","EBIRD_ATL_NY",0,2.084,2.084
"42074H5NE","EBIRD_ATL_NY",0,2.084,2.084
"42077A2CE","EBIRD_ATL_NY",0,2.084,2.084
"43076D2NE","EBIRD_ATL_NY",0,2.084,2.084
"42075D1SW","EBIRD_ATL_NY",0,2.083,2.083
"42078E3SE","EBIRD_ATL_NY",0,2.083,2.083
"42076B1NE","EBIRD_ATL_NY",0,2.083,2.083
"42073B4CW","EBIRD_ATL_NY",0,2.082,2.082
"42074F2NE","EBIRD_ATL_NY",0.185,2.068,1.883
"43076F1NE","EBIRD_ATL_NY",0,2.068,2.068
"43077B2CE","EBIRD_ATL_NY",0,2.068,2.068
"43077B1SW","EBIRD_ATL_NY",0,2.068,2.068
"43074F7CE","EBIRD_ATL_NY",0,2.067,2.067
"44076B2SW","EBIRD_ATL_NY",0.1,2.067,1.967
"43075E8SE","EBIRD_ATL_NY",0,2.066,2.066
"42076G2SE","EBIRD_ATL_NY",0,2.052,2.052
"41074C1CW","EBIRD_ATL_NY",0,2.051,2.051
"44076A1NE","EBIRD_ATL_NY",0.334,2.051,1.717
"42077A2SE","EBIRD_ATL_NY",0,2.05,2.05
"42078C7NW","EBIRD_ATL_NY",0.05,2.05,2
"42074E3NE","EBIRD_ATL_NY",0.25,2.048,1.798
"42074H5CE","EBIRD_ATL_NY",0,2.038,2.038
"43073F3NW","EBIRD_ATL_NY",0,2.034,2.034
"42077A5CW","EBIRD_ATL_NY",0,2.033,2.033
"44075B1NE","EBIRD_ATL_NY",0,2.018,2.018
"43078A5NE","EBIRD_ATL_NY",0,2.018,2.018
"43075H7CE","EBIRD_ATL_NY",0,2.017,2.017
"43077B1NE","EBIRD_ATL_NY",0,2.017,2.017
"42076H5CW","EBIRD_ATL_NY",0,2.017,2.017
"43073G6NW","EBIRD_ATL_NY",0,2.016,2.016
"43073D4CW","EBIRD_ATL_NY",0,2.016,2.016
"42076F6CW","EBIRD_ATL_NY",0.084,2.002,1.918
"43073B4CE","EBIRD_ATL_NY",0,2.001,2.001
"42074C7NE","EBIRD_ATL_NY",0,2,2
"42076F1NW","EBIRD_ATL_NY",0,2,2
"44074F5CE","EBIRD_ATL_NY",0,2,2
"44074B3CW","EBIRD_ATL_NY",0,2,2
"43073E5CE","EBIRD_ATL_NY",0,2,2
"41074H8NW","EBIRD_ATL_NY",0,2,2
"44073D6SE","EBIRD_ATL_NY",0,2,2
"42074B7CE","EBIRD_ATL_NY",0,2,2
"42074C2CE","EBIRD_ATL_NY",0,2,2
"41074G7NE","EBIRD_ATL_NY",2,2,0
"43074H5SE","EBIRD_ATL_NY",0,2,2
"44073B8SE","EBIRD_ATL_NY",0,2,2
"43075G8NE","EBIRD_ATL_NY",0,2,2
"43075G3SE","EBIRD_ATL_NY",0,2,2
"42074G6SE","EBIRD_ATL_NY",0,1.985,1.985
"42077E6SW","EBIRD_ATL_NY",0,1.983,1.983
"42077D2CE","EBIRD_ATL_NY",0.216,1.983,1.767
"42074B3CW","EBIRD_ATL_NY",0,1.983,1.983
"43073G8NW","EBIRD_ATL_NY",0,1.967,1.967
"42077B6SE","EBIRD_ATL_NY",0.033,1.967,1.934
"42074F8SE","EBIRD_ATL_NY",0,1.967,1.967
"42074H1CE","EBIRD_ATL_NY",0,1.966,1.966
"42076F5SW","EBIRD_ATL_NY",0,1.951,1.951
"42076H5NW","EBIRD_ATL_NY",0,1.95,1.95
"44073D4NW","EBIRD_ATL_NY",0,1.95,1.95
"40073G4NE","EBIRD_ATL_NY",0.167,1.934,1.767
"42075F3NE","EBIRD_ATL_NY",0,1.933,1.933
"42078D4CW","EBIRD_ATL_NY",0,1.933,1.933
"44073C6NW","EBIRD_ATL_NY",0,1.933,1.933
"43074G3CW","EBIRD_ATL_NY",0,1.933,1.933
"44073D8NW","EBIRD_ATL_NY",0,1.933,1.933
"42079D4SW","EBIRD_ATL_NY",0,1.918,1.918
"41073D5CE","EBIRD_ATL_NY",0,1.918,1.918
"42074C8SE","EBIRD_ATL_NY",0,1.917,1.917
"41074G5SW","EBIRD_ATL_NY",0,1.917,1.917
"42075H5SW","EBIRD_ATL_NY",0,1.902,1.902
"43074B7SW","EBIRD_ATL_NY",0,1.9,1.9
"42077H5SW","EBIRD_ATL_NY",0,1.9,1.9
"42074D6SE","EBIRD_ATL_NY",0,1.9,1.9
"42075G6SW","EBIRD_ATL_NY",0.083,1.9,1.817
"42074F3NE","EBIRD_ATL_NY",0.05,1.899,1.849
"43078B5NW","EBIRD_ATL_NY",0,1.884,1.884
"43075D5CW","EBIRD_ATL_NY",0,1.867,1.867
"43074F7CW","EBIRD_ATL_NY",0,1.867,1.867
"42079B2SE","EBIRD_ATL_NY",0,1.867,1.867
"42078H5SE","EBIRD_ATL_NY",0,1.867,1.867
"42077F3NW","EBIRD_ATL_NY",0,1.867,1.867
"42073C8SE","EBIRD_ATL_NY",0,1.865,1.865
"42074C5SW","EBIRD_ATL_NY",0,1.851,1.851
"43074G5CW","EBIRD_ATL_NY",0.117,1.851,1.734
"42075D4CE","EBIRD_ATL_NY",0,1.849,1.849
"41074G6SE","EBIRD_ATL_NY",0,1.835,1.835
"44074F2CE","EBIRD_ATL_NY",0,1.834,1.834
"44075D1SW","EBIRD_ATL_NY",0,1.834,1.834
"40073F1NE","EBIRD_ATL_NY",0,1.833,1.833
"41073E5SE","EBIRD_ATL_NY",0.784,1.817,1.033
"42074E4CE","EBIRD_ATL_NY",0,1.817,1.817
"42076H6CE","EBIRD_ATL_NY",0,1.817,1.817
"41074E1NE","EBIRD_ATL_NY",0,1.817,1.817
"42079D3SW","EBIRD_ATL_NY",0,1.817,1.817
"44073D8CE","EBIRD_ATL_NY",0.05,1.817,1.767
"42073H5NE","EBIRD_ATL_NY",0,1.816,1.816
"42075C3NE","EBIRD_ATL_NY",0,1.816,1.816
"45074A7SW","EBIRD_ATL_NY",0,1.802,1.802
"42074D3SW","EBIRD_ATL_NY",0,1.801,1.801
"42074F4CE","EBIRD_ATL_NY",0.117,1.801,1.684
"41074H2SE","EBIRD_ATL_NY",0,1.801,1.801
"44075D3SW","EBIRD_ATL_NY",0.216,1.801,1.585
"42078A7NW","EBIRD_ATL_NY",0,1.8,1.8
"43074A1CE","EBIRD_ATL_NY",0,1.8,1.8
"42076F1CE","EBIRD_ATL_NY",0,1.8,1.8
"40073G1SW","EBIRD_ATL_NY",0,1.8,1.8
"42075A7NW","EBIRD_ATL_NY",0,1.799,1.799
"42073H3NW","EBIRD_ATL_NY",0.267,1.785,1.518
"44074H5CW","EBIRD_ATL_NY",0,1.784,1.784
"41075H2CE","EBIRD_ATL_NY",0,1.784,1.784
"41072B2CW","EBIRD_ATL_NY",0,1.783,1.783
"43073E7CW","EBIRD_ATL_NY",0.4,1.783,1.383
"42074F2NW","EBIRD_ATL_NY",0.133,1.783,1.65
"42074F5CE","EBIRD_ATL_NY",0,1.768,1.768
"43076A2NE","EBIRD_ATL_NY",0.067,1.768,1.701
"41074D5SW","EBIRD_ATL_NY",0,1.735,1.735
"43074C1SW","EBIRD_ATL_NY",0,1.734,1.734
"42075B7SW","EBIRD_ATL_NY",0,1.734,1.734
"41075H1CE","EBIRD_ATL_NY",0,1.733,1.733
"42074G6CW","EBIRD_ATL_NY",0,1.733,1.733
"42074D8SE","EBIRD_ATL_NY",0,1.733,1.733
"42074D6CW","EBIRD_ATL_NY",0,1.733,1.733
"44074C2NW","EBIRD_ATL_NY",0.25,1.733,1.483
"42078D3NW","EBIRD_ATL_NY",0,1.717,1.717
"44075E6SW","EBIRD_ATL_NY",0,1.717,1.717
"42075B8CW","EBIRD_ATL_NY",0,1.717,1.717
"42075B2NW","EBIRD_ATL_NY",0.05,1.717,1.667
"42079D2CE","EBIRD_ATL_NY",0,1.716,1.716
"42075B1SW","EBIRD_ATL_NY",0,1.716,1.716
"43078A6CW","EBIRD_ATL_NY",0.833,1.716,0.883
"44073H7NE","EBIRD_ATL_NY",0.3,1.7,1.4
"41074H5CW","EBIRD_ATL_NY",0,1.7,1.7
"42073H5SE","EBIRD_ATL_NY",0,1.7,1.7
"44073G5NE","EBIRD_ATL_NY",0,1.7,1.7
"41074E7SW","EBIRD_ATL_NY",0,1.7,1.7
"41074C2CE","EBIRD_ATL_NY",0,1.7,1.7
"43077B7SE","EBIRD_ATL_NY",0,1.685,1.685
"43076E2SE","EBIRD_ATL_NY",0,1.685,1.685
"44075E2CW","EBIRD_ATL_NY",0,1.684,1.684
"43078A5NW","EBIRD_ATL_NY",1.634,1.684,0.05
"41074C4SE","EBIRD_ATL_NY",0,1.684,1.684
"43078A1SW","EBIRD_ATL_NY",0,1.683,1.683
"42078F2CE","EBIRD_ATL_NY",0,1.683,1.683
"42078H3CE","EBIRD_ATL_NY",0,1.683,1.683
"44074D3NW","EBIRD_ATL_NY",0,1.668,1.668
"42075F3SE","EBIRD_ATL_NY",0,1.667,1.667
"42078D2NW","EBIRD_ATL_NY",0,1.667,1.667
"44074E8SE","EBIRD_ATL_NY",0,1.667,1.667
"40074D2NW","EBIRD_ATL_NY",0,1.666,1.666
"43076A5NE","EBIRD_ATL_NY",0,1.666,1.666
"42075F6NW","EBIRD_ATL_NY",0,1.666,1.666
"43074D3SE","EBIRD_ATL_NY",0,1.666,1.666
"44074B7SW","EBIRD_ATL_NY",0,1.651,1.651
"42074H2NW","EBIRD_ATL_NY",0,1.651,1.651
"44074E1SW","EBIRD_ATL_NY",0,1.649,1.649
"41074C4SW","EBIRD_ATL_NY",0,1.634,1.634
"42074E8SW","EBIRD_ATL_NY",0.783,1.634,0.851
"42075D6CE","EBIRD_ATL_NY",0,1.634,1.634
"42077A5CE","EBIRD_ATL_NY",0,1.634,1.634
"43074B2CE","EBIRD_ATL_NY",0,1.633,1.633
"42073A7NE","EBIRD_ATL_NY",0,1.633,1.633
"42077A4NW","EBIRD_ATL_NY",0,1.633,1.633
"43073F6CW","EBIRD_ATL_NY",0,1.633,1.633
"43077B8NE","EBIRD_ATL_NY",0,1.632,1.632
"43076C7CW","EBIRD_ATL_NY",0,1.619,1.619
"42075G1CE","EBIRD_ATL_NY",0,1.617,1.617
"44075C6NE","EBIRD_ATL_NY",0,1.617,1.617
"43073G5NE","EBIRD_ATL_NY",0.05,1.617,1.567
"43074G6NE","EBIRD_ATL_NY",0,1.617,1.617
"42077B5NW","EBIRD_ATL_NY",0,1.616,1.616
"42074E5CW","EBIRD_ATL_NY",0,1.615,1.615
"43076B5NE","EBIRD_ATL_NY",0,1.604,1.604
"42078G3NE","EBIRD_ATL_NY",0,1.601,1.601
"42075B4SE","EBIRD_ATL_NY",0.434,1.601,1.167
"42077G1SW","EBIRD_ATL_NY",0,1.601,1.601
"42075B5CE","EBIRD_ATL_NY",0,1.6,1.6
"44075C8SW","EBIRD_ATL_NY",0,1.6,1.6
"42076C7CE","EBIRD_ATL_NY",0,1.586,1.586
"42077F7NE","EBIRD_ATL_NY",0,1.585,1.585
"44075C8CW","EBIRD_ATL_NY",0,1.584,1.584
"43073H7NE","EBIRD_ATL_NY",0,1.584,1.584
"42076A2SW","EBIRD_ATL_NY",0,1.583,1.583
"44074H1NW","EBIRD_ATL_NY",0,1.583,1.583
"44075B8NW","EBIRD_ATL_NY",0,1.583,1.583
"42075C6SE","EBIRD_ATL_NY",0,1.583,1.583
"42073E3CW","EBIRD_ATL_NY",0.083,1.582,1.499
"42077A7SW","EBIRD_ATL_NY",0,1.569,1.569
"43074F5NE","EBIRD_ATL_NY",0,1.568,1.568
"42076G4SE","EBIRD_ATL_NY",0,1.567,1.567
"44074C3CE","EBIRD_ATL_NY",0,1.567,1.567
"42074F7CW","EBIRD_ATL_NY",0,1.567,1.567
"42079A5CE","EBIRD_ATL_NY",0,1.567,1.567
"42076A3NW","EBIRD_ATL_NY",0.05,1.566,1.516
"42076F2SE","EBIRD_ATL_NY",0.783,1.566,0.783
"41075H2NW","EBIRD_ATL_NY",0,1.566,1.566
"43075C5CE","EBIRD_ATL_NY",0,1.565,1.565
"44075C7NE","EBIRD_ATL_NY",0,1.565,1.565
"43076A8SE","EBIRD_ATL_NY",0,1.552,1.552
"43077A3CW","EBIRD_ATL_NY",0,1.551,1.551
"42076C3SW","EBIRD_ATL_NY",0.117,1.55,1.433
"42076H1SE","EBIRD_ATL_NY",0,1.55,1.55
"41074F6SW","EBIRD_ATL_NY",0,1.549,1.549
"42079A6CW","EBIRD_ATL_NY",0,1.534,1.534
"42073F5SE","EBIRD_ATL_NY",0,1.534,1.534
